,saleprice,lot_frontage,lot_area,overall_qual,overall_cond,year_built,year_remod/add,yr_sold,mas_vnr_area,bsmtfin_sf_1,total_bsmt_sf,frst_flr_sf,sec_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,totrms_abvgrd,fireplaces,garage_area,wood_deck_sf,open_porch_sf,screen_porch,neighborhood,exter_qual,exter_cond,bsmt_exposure,kitchen_qual,garage_finish,heating_qc,fireplace_qu
133,324000,32.0,10846,8,5,1993,1993,2008,0.0,1619.0,1719.0,1719,0,1719,2.0,0.0,1,1,1,6,2,473.0,122,30,0,Veenker,Gd,TA,Gd,Gd,Fin,Ex,Gd
134,98000,67.0,5604,5,6,1925,1950,2008,0.0,468.0,864.0,864,0,864,1.0,0.0,1,0,2,5,0,0.0,0,0,0,Edwards,TA,TA,No,TA,None,TA,None
135,103400,21.0,1680,6,5,1973,1973,2008,359.0,458.0,483.0,483,504,987,0.0,1.0,1,1,2,5,0,264.0,52,0,0,BrDale,TA,TA,No,TA,Unf,TA,None
136,94000,54.0,6342,5,8,1875,1996,2010,0.0,0.0,780.0,780,240,1020,0.0,0.0,1,0,2,6,0,0.0,0,0,0,Sawyer,TA,Gd,No,TA,None,Gd,None
137,209500,34.0,4590,8,5,2006,2006,2007,108.0,24.0,1554.0,1554,0,1554,0.0,0.0,2,0,2,6,1,627.0,156,73,0,NridgHt,Gd,TA,Mn,Gd,RFn,Ex,Gd
138,545224,60.0,18062,10,5,2006,2006,2006,662.0,0.0,1528.0,1528,1862,3390,0.0,0.0,3,1,5,10,1,758.0,204,34,0,StoneBr,Ex,TA,Gd,Ex,Fin,Ex,Ex
139,159900,60.0,12900,6,8,1912,2009,2010,0.0,0.0,780.0,780,780,1560,0.0,0.0,1,1,3,7,0,0.0,344,0,168,OldTown,Gd,Gd,No,Gd,None,Ex,None
140,141000,140.0,19138,4,5,1951,1951,2010,0.0,120.0,864.0,864,0,864,0.0,0.0,1,0,2,4,0,400.0,0,0,0,Gilbert,TA,TA,No,TA,Unf,Ex,None
141,215000,0.0,8658,6,5,2000,2000,2006,0.0,732.0,982.0,1008,881,1889,0.0,0.0,2,1,3,9,1,431.0,0,0,0,Gilbert,TA,TA,No,TA,Fin,Ex,TA
142,127000,0.0,6897,5,8,1962,2010,2010,0.0,659.0,1040.0,1040,0,1040,1.0,0.0,1,1,3,6,0,260.0,0,104,0,Sawyer,TA,Gd,No,TA,Unf,Ex,None
143,128000,75.0,9525,5,7,1954,1998,2010,0.0,954.0,1172.0,1172,0,1172,1.0,0.0,1,0,3,5,0,366.0,240,0,0,Edwards,TA,TA,Av,TA,Fin,TA,None
144,267916,57.0,12853,8,5,2010,2010,2010,0.0,1032.0,1642.0,1418,0,1418,1.0,0.0,1,1,1,6,1,852.0,160,192,0,Somerst,Gd,TA,No,Gd,RFn,Ex,Gd
145,127500,52.0,6240,6,6,1931,1950,2007,0.0,425.0,884.0,959,408,1367,0.0,0.0,1,0,3,6,1,560.0,0,0,120,BrkSide,TA,TA,No,TA,Unf,TA,Gd
146,198500,64.0,7301,7,5,2003,2003,2009,500.0,0.0,0.0,495,1427,1922,0.0,0.0,3,0,4,7,1,672.0,0,0,0,Edwards,Gd,TA,No,Gd,RFn,Ex,Ex
147,175500,78.0,12090,6,6,1981,1981,2008,210.0,588.0,1422.0,1422,0,1422,0.0,0.0,2,0,3,7,1,576.0,276,0,0,NWAmes,TA,Gd,No,Gd,Fin,TA,TA
148,217500,0.0,8826,7,5,2000,2000,2007,144.0,841.0,985.0,985,857,1842,1.0,0.0,2,1,3,7,1,486.0,193,96,0,CollgCr,Gd,TA,No,Gd,Fin,Ex,TA
149,149500,57.0,8094,4,5,1915,1950,2010,0.0,0.0,888.0,888,1074,1962,0.0,0.0,1,1,4,9,1,572.0,160,0,0,OldTown,TA,Fa,No,TA,Unf,Ex,TA
150,148800,0.0,10710,5,7,1966,2004,2009,165.0,644.0,864.0,1120,0,1120,0.0,1.0,1,0,3,5,1,656.0,0,162,0,NAmes,Gd,TA,No,TA,RFn,Ex,TA
151,556581,85.0,16056,9,5,2005,2006,2006,208.0,240.0,1992.0,1992,876,2868,0.0,0.0,3,1,4,11,1,716.0,214,108,0,StoneBr,Gd,TA,Av,Ex,Fin,Ex,Gd
152,156500,70.0,8400,6,3,1957,1957,2009,0.0,189.0,1478.0,1478,0,1478,1.0,0.0,1,1,3,6,2,442.0,114,0,216,NAmes,TA,TA,No,TA,RFn,Gd,Gd
153,237000,90.0,11250,7,5,1995,1996,2006,0.0,685.0,930.0,950,1045,1995,1.0,0.0,2,1,4,8,1,610.0,275,170,0,CollgCr,Gd,Gd,Av,Gd,RFn,Ex,TA
154,120000,70.0,7535,5,7,1958,1985,2007,0.0,111.0,912.0,912,0,912,0.0,1.0,1,0,2,5,0,297.0,12,285,0,NAmes,TA,TA,No,TA,Fin,Fa,None
155,203000,88.0,12216,6,5,2005,2005,2007,0.0,918.0,1326.0,1326,0,1326,1.0,0.0,2,0,3,6,0,388.0,120,23,0,Gilbert,TA,TA,Av,Gd,Fin,Ex,None
156,130000,30.0,3701,8,5,1987,1987,2006,0.0,0.0,1191.0,1204,0,1204,0.0,0.0,2,0,2,5,0,461.0,120,70,0,StoneBr,TA,TA,No,TA,RFn,TA,None
157,167900,80.0,9760,6,6,1964,1964,2008,360.0,674.0,780.0,798,813,1611,1.0,0.0,1,1,4,7,0,442.0,328,128,189,NAmes,TA,TA,Gd,TA,RFn,TA,None
158,129000,60.0,9873,4,5,1970,1970,2006,160.0,789.0,960.0,960,0,960,1.0,0.0,1,0,3,6,0,576.0,0,288,0,BrkSide,TA,TA,Av,TA,Unf,TA,None
159,134450,72.0,10011,5,6,1957,1996,2006,64.0,360.0,1070.0,1236,0,1236,0.0,1.0,1,0,2,6,1,447.0,0,0,0,NAmes,TA,TA,No,Gd,Unf,TA,Fa
160,112000,0.0,25339,5,7,1918,2007,2007,0.0,0.0,816.0,1416,0,1416,0.0,0.0,2,0,3,7,0,576.0,0,0,0,Sawyer,TA,Gd,No,Gd,Unf,Ex,None
161,207000,0.0,8883,7,5,1988,1988,2007,360.0,608.0,929.0,946,927,1873,1.0,0.0,2,1,3,7,1,619.0,108,48,144,SawyerW,Gd,TA,No,Gd,RFn,Ex,TA
162,62500,50.0,3000,5,1,1922,1950,2009,0.0,0.0,1040.0,1088,1040,2128,0.0,0.0,2,0,4,11,0,0.0,0,56,0,OldTown,TA,TA,No,TA,None,TA,None
163,154000,36.0,2448,7,5,2003,2004,2008,106.0,573.0,764.0,764,862,1626,1.0,0.0,2,1,2,6,0,474.0,0,27,0,NridgHt,Gd,TA,No,Gd,RFn,Ex,None
164,129900,73.0,7100,5,7,1957,1957,2006,0.0,708.0,816.0,816,0,816,1.0,0.0,1,0,2,5,0,308.0,0,0,0,NAmes,TA,TA,No,TA,Unf,TA,None
165,85000,36.0,2592,5,3,1976,1976,2010,0.0,129.0,536.0,536,576,1112,0.0,0.0,1,1,3,4,0,336.0,182,0,0,MeadowV,TA,TA,No,TA,Unf,TA,None
166,116900,0.0,5700,7,7,1926,1950,2008,0.0,0.0,572.0,572,539,1111,0.0,0.0,1,0,2,5,1,288.0,0,0,0,OldTown,TA,TA,No,TA,Unf,TA,Gd
167,148500,24.0,2289,6,6,1978,1978,2009,0.0,311.0,855.0,855,586,1441,0.0,0.0,2,1,3,7,1,440.0,28,0,0,NPkVill,TA,TA,No,TA,Unf,TA,TA
168,80000,60.0,12180,4,4,1941,1950,2010,0.0,348.0,672.0,672,252,924,1.0,0.0,1,0,2,5,0,280.0,0,0,0,Edwards,TA,Fa,No,Fa,Unf,Fa,None
169,152000,0.0,7400,5,5,1984,1984,2008,0.0,104.0,1060.0,1126,0,1126,1.0,0.0,1,0,2,5,0,506.0,178,0,0,Sawyer,TA,TA,Av,TA,Unf,TA,None
170,155891,68.0,8842,5,6,1954,1954,2010,0.0,0.0,381.0,992,0,992,0.0,0.0,1,0,3,6,0,319.0,60,0,0,Edwards,TA,Gd,No,TA,Unf,Ex,None
171,165000,60.0,8850,6,7,1920,1950,2007,0.0,0.0,768.0,752,624,1376,0.0,0.0,1,0,3,7,0,576.0,0,54,0,BrkSide,TA,Gd,No,Gd,Unf,Ex,None
172,204500,92.0,9215,7,5,2009,2010,2010,0.0,0.0,1218.0,1218,0,1218,0.0,0.0,2,0,2,4,0,676.0,0,136,0,Somerst,Gd,TA,No,Gd,RFn,Ex,None
173,146500,79.0,9480,5,7,1942,1995,2007,224.0,386.0,728.0,888,756,1644,0.0,0.0,1,1,3,7,2,312.0,168,0,0,NAmes,TA,TA,No,Gd,Unf,Ex,Gd
174,157000,82.0,11880,7,5,1978,1978,2009,206.0,704.0,1271.0,1601,0,1601,0.0,0.0,2,0,3,7,1,478.0,0,0,0,NWAmes,TA,TA,No,TA,RFn,TA,TA
175,184000,60.0,10800,7,7,1890,1999,2008,0.0,0.0,1313.0,1313,1182,2495,0.0,0.0,2,0,5,10,1,342.0,0,299,0,OldTown,TA,TA,Mn,TA,Unf,Gd,Gd
176,183200,0.0,7861,6,5,2002,2003,2006,0.0,457.0,783.0,807,702,1509,1.0,0.0,2,1,3,7,1,393.0,100,75,0,Gilbert,Gd,TA,No,Gd,Fin,Ex,Gd
177,139000,0.0,11616,5,5,1962,1962,2009,116.0,170.0,1092.0,1092,0,1092,0.0,1.0,1,0,3,6,1,288.0,0,20,0,Sawyer,TA,TA,No,TA,Unf,TA,Po
178,341000,96.0,10542,7,5,1993,1994,2008,651.0,1173.0,1311.0,1325,1093,2418,1.0,0.0,2,1,3,9,1,983.0,250,154,0,NoRidge,Gd,TA,Gd,Gd,RFn,Ex,TA
179,96000,21.0,1680,6,5,1971,1971,2010,504.0,156.0,483.0,483,504,987,0.0,0.0,1,1,2,5,0,264.0,275,0,0,BrDale,TA,TA,No,TA,Unf,TA,None
180,140000,80.0,8546,4,5,2003,2004,2010,0.0,0.0,1121.0,1121,0,1121,0.0,0.0,2,0,2,5,0,440.0,132,64,0,Edwards,TA,TA,No,TA,RFn,Ex,None
181,149700,90.0,7407,6,7,1957,1996,2010,0.0,600.0,912.0,1236,0,1236,1.0,0.0,1,0,2,6,0,923.0,0,158,0,OldTown,TA,TA,No,TA,Unf,TA,None
182,153500,78.0,10140,5,6,1975,1975,2006,0.0,788.0,1056.0,1074,0,1074,1.0,0.0,1,1,3,6,0,495.0,0,88,0,NWAmes,TA,TA,No,TA,RFn,Ex,None
183,13100,80.0,14584,1,5,1952,1952,2008,0.0,0.0,0.0,733,0,733,0.0,0.0,1,0,2,4,0,487.0,0,0,0,IDOTRR,Fa,Po,No,Fa,Unf,Po,None
184,224900,65.0,8158,7,5,2003,2003,2008,252.0,550.0,884.0,884,884,1768,1.0,0.0,2,1,3,8,0,543.0,0,63,0,CollgCr,Gd,TA,No,Gd,RFn,Ex,None
185,176000,62.0,7500,7,5,2005,2005,2006,0.0,0.0,1257.0,1266,0,1266,0.0,0.0,2,0,3,6,1,453.0,38,144,0,Somerst,Gd,TA,No,Gd,Unf,Ex,TA
186,285000,85.0,10678,8,5,1992,2000,2007,337.0,700.0,1683.0,2129,743,2872,0.0,0.0,2,1,4,9,1,541.0,0,33,0,NoRidge,Gd,TA,No,Gd,Fin,Ex,TA
187,282922,49.0,15256,8,5,2007,2007,2007,84.0,929.0,1485.0,1464,0,1464,1.0,0.0,2,0,3,6,0,754.0,168,160,0,Somerst,Gd,TA,Gd,Gd,Unf,Ex,None
188,226000,88.0,14200,7,6,1966,1966,2006,309.0,445.0,924.0,1216,941,2157,0.0,0.0,2,1,4,8,2,487.0,105,66,0,NAmes,TA,TA,No,Gd,Fin,Ex,Gd
189,361919,82.0,12438,8,5,2006,2006,2006,466.0,0.0,1234.0,1264,1312,2576,0.0,0.0,2,1,4,10,1,666.0,324,100,0,StoneBr,Ex,TA,No,Ex,Fin,Ex,Gd
190,457347,59.0,16023,9,5,2005,2006,2006,600.0,1218.0,1398.0,1414,1384,2798,1.0,0.0,3,1,3,11,1,670.0,182,37,0,StoneBr,Gd,Ex,Gd,Ex,Fin,Ex,Gd
191,279000,155.0,20064,8,6,1976,1976,2007,0.0,51.0,966.0,1743,0,1743,2.0,0.0,0,1,0,5,2,529.0,646,0,0,ClearCr,Gd,TA,Gd,Gd,Fin,Ex,Fa
192,196000,0.0,9819,6,5,1977,1977,2009,0.0,1567.0,1567.0,1567,0,1567,1.0,0.0,2,0,2,5,2,714.0,264,32,0,Mitchel,TA,TA,Gd,Gd,RFn,TA,TA
193,152000,80.0,10400,7,5,1976,1976,2009,189.0,0.0,1090.0,1370,0,1370,0.0,0.0,2,0,3,6,1,479.0,0,0,0,NWAmes,TA,TA,No,TA,RFn,TA,TA
194,200000,91.0,11643,5,5,1969,1969,2009,368.0,500.0,1248.0,1338,1296,2634,1.0,1.0,2,2,6,12,0,968.0,0,0,0,NAmes,TA,TA,No,TA,Unf,TA,None
195,294900,78.0,11645,8,5,2005,2006,2006,198.0,1122.0,1570.0,1590,0,1590,1.0,0.0,2,1,2,6,0,754.0,176,80,0,CollgCr,Gd,TA,Gd,Ex,Fin,Ex,None
196,224243,61.0,7328,7,5,2008,2009,2009,140.0,0.0,1450.0,1450,0,1450,0.0,0.0,2,0,2,6,0,788.0,0,93,0,SawyerW,Gd,TA,No,Gd,RFn,Ex,None
197,92000,72.0,7822,6,3,1915,1950,2006,0.0,0.0,832.0,846,492,1338,0.0,0.0,2,0,3,7,0,528.0,0,0,0,Edwards,TA,Fa,No,TA,Unf,TA,None
198,179540,65.0,9018,7,5,2007,2007,2007,0.0,0.0,728.0,728,728,1456,0.0,0.0,2,1,3,8,1,400.0,100,24,0,Gilbert,Gd,TA,Av,Gd,Fin,Ex,Gd
199,386250,103.0,13472,10,5,2003,2003,2009,922.0,56.0,2392.0,2392,0,2392,0.0,0.0,2,0,3,8,1,968.0,248,105,0,NridgHt,Ex,TA,Gd,Ex,Fin,Ex,Ex
200,106500,0.0,1533,4,5,1970,1970,2007,0.0,503.0,530.0,530,462,992,1.0,0.0,1,0,2,4,0,297.0,112,97,0,MeadowV,TA,TA,Av,TA,Fin,TA,None
201,310000,85.0,11003,10,5,2008,2008,2009,160.0,765.0,1017.0,1026,981,2007,1.0,0.0,2,1,3,10,1,812.0,168,52,0,Somerst,Ex,TA,Av,Ex,Fin,Ex,Ex
202,252000,83.0,10790,7,5,1998,1998,2007,275.0,0.0,1066.0,1108,1277,2385,0.0,0.0,2,1,4,8,1,600.0,120,38,0,NoRidge,Gd,TA,No,Gd,Fin,Ex,TA
203,164000,53.0,7128,7,5,1941,1950,2007,0.0,364.0,918.0,918,728,1646,0.0,0.0,2,0,4,7,2,240.0,0,0,126,Crawfor,TA,Gd,No,TA,Unf,Gd,Gd
204,177594,64.0,7713,7,5,2007,2007,2007,16.0,0.0,728.0,728,728,1456,0.0,0.0,2,1,3,7,0,400.0,100,24,0,Gilbert,Gd,TA,No,Gd,Fin,Ex,None
205,123900,52.0,6240,5,7,1936,1980,2010,0.0,276.0,528.0,548,492,1040,0.0,0.0,1,0,2,5,0,624.0,306,0,0,BrkSide,TA,TA,No,TA,Fin,Gd,None
206,239000,86.0,22420,6,6,1918,1950,2007,0.0,1128.0,1370.0,1370,1254,2624,1.0,0.0,2,1,4,10,1,864.0,0,0,0,Crawfor,TA,TA,No,TA,Unf,TA,Gd
207,169000,85.0,15300,5,5,1965,1977,2010,0.0,42.0,1068.0,1264,0,1264,1.0,0.0,1,0,2,7,1,528.0,0,0,0,Mitchel,TA,TA,No,TA,Unf,TA,TA
208,234000,0.0,3196,7,5,2003,2004,2006,18.0,0.0,1374.0,1557,0,1557,0.0,0.0,2,0,2,7,1,420.0,143,20,0,Blmngtn,Gd,TA,Gd,Gd,Fin,Ex,TA
209,173000,72.0,9360,6,7,1977,1977,2009,0.0,841.0,957.0,1287,0,1287,1.0,0.0,1,1,2,5,2,541.0,302,39,120,Mitchel,TA,TA,Av,TA,RFn,TA,Fa
210,149000,0.0,11241,6,7,1970,1970,2010,180.0,578.0,1004.0,1004,0,1004,1.0,0.0,1,0,2,5,1,480.0,0,0,0,NAmes,TA,TA,No,TA,Fin,Ex,TA
211,170000,81.0,9260,7,5,2007,2007,2008,0.0,0.0,1162.0,1162,0,1162,0.0,0.0,2,0,3,6,0,483.0,0,32,0,SawyerW,Gd,TA,Mn,Gd,Fin,Ex,None
212,225000,90.0,7993,7,5,2008,2009,2009,0.0,0.0,1436.0,1436,0,1436,0.0,0.0,2,0,3,6,0,529.0,0,121,0,Somerst,Gd,TA,No,Gd,Fin,Ex,None
213,144900,94.0,9239,5,8,1963,2003,2008,0.0,634.0,960.0,960,0,960,1.0,0.0,1,0,3,6,0,300.0,168,0,0,Sawyer,TA,Gd,No,Gd,Fin,Ex,None
214,144000,60.0,10044,5,6,1968,1968,2010,0.0,1070.0,1196.0,1196,0,1196,1.0,0.0,1,0,3,6,0,336.0,257,0,0,Edwards,TA,TA,Gd,TA,RFn,TA,None
215,192000,43.0,3182,8,5,2004,2005,2010,16.0,24.0,1256.0,1269,0,1269,0.0,0.0,2,0,2,6,1,430.0,146,20,144,Blmngtn,Gd,TA,No,Gd,Fin,Ex,TA
216,145500,60.0,7626,5,8,1952,2005,2009,0.0,931.0,1031.0,1031,0,1031,1.0,0.0,1,0,2,5,0,230.0,0,0,0,NAmes,Gd,TA,No,Gd,Unf,Gd,None
217,86900,60.0,7008,4,8,1900,1998,2006,0.0,0.0,448.0,448,272,720,0.0,0.0,1,0,1,5,0,280.0,0,0,0,OldTown,TA,Gd,No,Fa,Unf,Ex,None
218,149500,128.0,12160,6,4,1953,1953,2009,90.0,1024.0,1505.0,1505,0,1505,1.0,0.0,1,0,2,6,1,505.0,0,0,0,NAmes,TA,TA,No,TA,RFn,Ex,TA
219,119750,50.0,6305,5,7,1938,1950,2007,0.0,0.0,920.0,954,0,954,0.0,0.0,1,0,2,5,1,240.0,0,0,0,Crawfor,TA,Gd,No,Fa,Unf,Ex,Gd
220,173900,68.0,8846,6,5,2005,2006,2006,0.0,0.0,750.0,750,750,1500,0.0,0.0,2,1,3,6,0,564.0,0,35,0,CollgCr,TA,TA,No,Gd,RFn,Ex,None
221,136500,0.0,10659,5,6,1961,1961,2006,0.0,915.0,1050.0,1050,0,1050,1.0,0.0,1,0,3,6,0,368.0,0,319,0,NAmes,TA,TA,No,TA,Unf,TA,None
222,270000,68.0,13108,8,5,1994,1994,2006,0.0,0.0,2062.0,2079,608,2687,0.0,0.0,2,1,4,9,0,618.0,168,12,0,StoneBr,Gd,TA,No,Gd,Fin,Ex,None
223,235000,0.0,13500,6,7,1960,1975,2008,0.0,429.0,1602.0,1252,0,1252,1.0,0.0,1,0,1,4,1,564.0,409,0,0,ClearCr,TA,TA,Gd,TA,RFn,Gd,Gd
224,156000,62.0,7750,7,5,1999,2000,2009,0.0,0.0,384.0,774,656,1430,0.0,0.0,2,1,3,7,1,400.0,0,0,0,Gilbert,TA,TA,No,TA,RFn,Ex,TA
225,153000,60.0,12450,5,5,2003,2004,2009,0.0,836.0,1114.0,1114,0,1114,1.0,0.0,2,0,3,6,0,576.0,0,42,0,SawyerW,TA,TA,No,Gd,Unf,Ex,None
226,165000,0.0,4500,6,5,1999,1999,2009,425.0,883.0,1224.0,1224,0,1224,1.0,0.0,2,0,2,5,0,402.0,0,304,0,Mitchel,TA,TA,No,TA,Fin,Ex,None
227,325000,77.0,11198,9,5,2005,2007,2008,245.0,0.0,1122.0,1134,1370,2504,0.0,0.0,2,1,4,11,1,656.0,144,39,0,StoneBr,Gd,TA,No,Ex,Fin,Ex,Gd
228,140000,79.0,6221,5,5,1941,1950,2007,0.0,533.0,728.0,760,595,1355,0.0,0.0,2,0,3,5,0,528.0,0,0,144,Crawfor,TA,TA,No,TA,Unf,Ex,None
229,202500,120.0,13200,6,6,1963,1963,2007,234.0,375.0,741.0,1497,797,2294,0.0,0.0,3,0,5,9,1,658.0,0,110,0,IDOTRR,TA,TA,No,TA,Unf,Fa,Gd
230,367294,65.0,8769,9,5,2008,2008,2008,766.0,1540.0,1702.0,1702,0,1702,1.0,0.0,1,1,1,7,1,1052.0,0,72,224,NridgHt,Ex,TA,No,Ex,Fin,Ex,Gd
231,175000,85.0,10200,6,5,1988,1989,2008,219.0,783.0,1461.0,1509,0,1509,1.0,0.0,2,0,3,5,1,600.0,224,0,0,Timber,Gd,TA,Av,Gd,RFn,Ex,Fa
232,140000,60.0,9550,7,5,1915,1970,2006,0.0,216.0,756.0,961,756,1717,1.0,0.0,1,0,3,7,1,642.0,0,35,0,Crawfor,TA,TA,No,Gd,Unf,Gd,Gd
233,174000,42.0,10331,7,7,1985,1985,2007,0.0,215.0,1265.0,1240,0,1240,0.0,1.0,2,0,3,6,0,528.0,232,0,0,Timber,TA,TA,No,Gd,Unf,Gd,None
234,190000,59.0,9587,7,5,2005,2005,2008,182.0,655.0,856.0,1166,0,1166,1.0,0.0,2,0,2,5,0,400.0,212,0,0,Gilbert,Gd,TA,Gd,Gd,Fin,Ex,None
235,129000,90.0,9900,5,8,1910,2002,2009,0.0,0.0,504.0,764,700,1464,0.0,0.0,2,0,3,7,0,0.0,0,0,0,OldTown,Gd,TA,No,TA,None,Ex,None
236,200000,0.0,22002,6,7,1959,1991,2007,136.0,1386.0,1592.0,1652,0,1652,1.0,0.0,1,1,3,6,1,510.0,0,0,201,NAmes,TA,Gd,Mn,Gd,RFn,Gd,Gd
237,193500,100.0,13000,6,6,1968,1968,2009,576.0,448.0,896.0,1182,960,2142,0.0,0.0,2,1,4,8,1,509.0,0,72,252,NAmes,TA,Gd,No,Gd,Fin,TA,Gd
238,145000,75.0,8250,6,7,1964,1964,2008,260.0,787.0,1092.0,1092,0,1092,1.0,0.0,1,0,3,6,0,504.0,0,0,0,NAmes,TA,TA,No,TA,RFn,Ex,None
239,218000,81.0,8170,7,7,1929,1950,2006,270.0,526.0,1022.0,1122,549,1671,0.0,0.0,2,0,4,7,1,451.0,0,0,0,Crawfor,Gd,Gd,No,TA,Unf,Ex,Gd
240,135000,80.0,12048,5,6,1952,2002,2006,232.0,0.0,0.0,1488,0,1488,0.0,0.0,1,0,3,7,1,569.0,0,189,348,Edwards,TA,TA,No,TA,RFn,Gd,Ex
241,146500,89.0,10858,5,6,1952,1952,2006,150.0,40.0,1444.0,1624,0,1624,1.0,0.0,1,0,2,6,1,240.0,0,40,0,NAmes,TA,Gd,Mn,TA,RFn,Ex,Gd
242,194700,61.0,7577,6,5,2005,2006,2007,256.0,20.0,1362.0,1362,0,1362,0.0,0.0,2,0,2,6,1,460.0,192,28,0,NridgHt,Gd,TA,Av,Gd,RFn,Ex,Gd
243,230348,62.0,7500,7,5,2007,2008,2008,210.0,902.0,1218.0,1218,0,1218,1.0,0.0,2,0,2,6,0,462.0,168,168,0,Somerst,Gd,TA,No,Gd,Fin,Ex,None
244,109500,51.0,6120,6,5,1923,1950,2010,0.0,960.0,1124.0,1068,0,1068,1.0,0.0,1,0,2,5,1,288.0,0,0,0,OldTown,TA,TA,No,TA,Unf,TA,Gd
245,242500,69.0,23580,6,6,1979,1979,2006,0.0,776.0,1625.0,1625,0,1625,0.0,1.0,2,0,3,6,1,576.0,136,28,0,Mitchel,TA,TA,Gd,Fa,Fin,TA,TA
246,239000,44.0,5306,7,7,1987,1987,2006,0.0,495.0,1064.0,1064,703,1767,1.0,0.0,2,0,2,5,1,504.0,441,35,0,StoneBr,Gd,Gd,No,Gd,RFn,Gd,TA
247,156000,70.0,8092,6,8,1954,2000,2006,176.0,824.0,1050.0,1050,0,1050,1.0,0.0,1,0,3,6,0,286.0,0,0,0,NAmes,TA,Gd,No,Gd,RFn,Ex,None
248,109008,77.0,8593,4,6,1957,1957,2008,0.0,288.0,907.0,907,0,907,0.0,0.0,1,0,3,5,0,352.0,0,0,0,NAmes,TA,TA,No,TA,Unf,Ex,None
249,68104,64.0,11067,2,4,1939,1950,2007,0.0,0.0,0.0,640,0,845,0.0,0.0,1,0,1,4,0,256.0,48,0,0,IDOTRR,TA,TA,No,TA,Unf,Ex,None
250,290000,0.0,11929,8,7,1995,1995,2008,466.0,0.0,1242.0,1251,1250,2501,0.0,0.0,2,1,4,9,1,751.0,192,87,0,NoRidge,Gd,TA,Av,Gd,RFn,Ex,TA
251,159000,90.0,9900,5,5,1966,1966,2010,0.0,1059.0,1209.0,1209,0,1209,1.0,0.0,1,0,3,6,0,504.0,0,0,0,NAmes,TA,TA,No,TA,RFn,Gd,None
252,87000,50.0,4882,4,7,1937,1950,2008,0.0,120.0,348.0,453,453,906,0.0,0.0,1,0,2,5,0,231.0,0,0,0,BrkSide,TA,TA,No,TA,Unf,TA,None
253,272000,0.0,11423,8,5,2001,2002,2010,479.0,1358.0,1581.0,1601,0,1601,1.0,0.0,2,0,3,6,1,670.0,180,0,0,CollgCr,Gd,TA,Av,Gd,RFn,Ex,TA
254,198000,65.0,8772,7,5,2005,2006,2006,0.0,996.0,1336.0,1336,0,1336,1.0,0.0,2,0,3,6,0,502.0,136,43,0,CollgCr,Gd,TA,Mn,Gd,Unf,Ex,None
255,119164,63.0,7628,4,6,1940,1985,2008,0.0,0.0,801.0,1095,561,1656,0.0,0.0,2,0,2,8,0,440.0,187,0,0,OldTown,TA,Gd,No,TA,Unf,Gd,None
256,93000,77.0,8335,5,5,1954,1954,2006,0.0,0.0,0.0,1124,0,1124,0.0,0.0,1,0,3,5,1,0.0,0,36,0,Edwards,TA,TA,No,TA,None,Gd,Gd
257,226750,71.0,8220,7,5,2000,2001,2008,647.0,544.0,982.0,1008,884,1892,0.0,0.0,2,1,3,8,1,431.0,108,0,0,Gilbert,Gd,TA,Av,TA,RFn,Ex,TA
258,95000,107.0,10615,3,5,1900,1970,2009,0.0,440.0,978.0,1014,685,1699,1.0,0.0,2,0,3,7,0,420.0,0,74,0,OldTown,TA,TA,Mn,TA,Unf,TA,None
259,139900,50.0,6000,6,7,1948,1950,2010,0.0,300.0,780.0,780,636,1416,0.0,0.0,1,1,3,6,0,312.0,221,0,0,BrkSide,TA,TA,No,TA,Unf,TA,None
260,76500,55.0,5350,3,2,1940,1966,2010,0.0,0.0,728.0,1306,0,1306,0.0,0.0,1,0,3,6,0,0.0,263,0,0,BrkSide,TA,Po,No,Fa,None,Ex,None
261,86900,60.0,5400,4,7,1940,2005,2008,0.0,0.0,672.0,672,0,672,0.0,0.0,1,0,2,4,0,308.0,88,108,0,OldTown,Gd,TA,No,TA,Unf,Gd,None
262,152500,0.0,17979,5,6,1968,1968,2008,0.0,785.0,1113.0,1160,0,1160,1.0,0.0,1,0,3,6,0,257.0,81,0,0,Mitchel,TA,Gd,No,Gd,Unf,Ex,None
263,99000,68.0,9520,4,5,1953,1953,2008,115.0,767.0,911.0,930,0,930,0.0,0.0,1,0,2,5,0,286.0,134,0,0,Edwards,TA,TA,No,TA,RFn,TA,None
264,82500,50.0,5330,4,7,1940,1950,2009,0.0,280.0,420.0,708,0,708,0.0,0.0,1,0,2,5,0,0.0,164,0,0,BrkSide,Fa,TA,No,Fa,None,Gd,None
265,179200,50.0,8012,6,5,1992,1992,2007,0.0,430.0,1575.0,1575,0,1575,1.0,0.0,2,0,2,5,0,529.0,0,0,0,SawyerW,Gd,TA,No,Gd,RFn,Gd,None
266,142500,75.0,9000,5,6,1966,1966,2006,0.0,773.0,1059.0,1059,0,1059,1.0,0.0,1,0,3,6,0,286.0,0,88,0,Sawyer,TA,TA,No,TA,Fin,Gd,None
267,115400,62.0,14299,4,3,1964,1964,2007,0.0,513.0,1005.0,1005,0,1005,1.0,0.0,1,0,3,5,0,440.0,0,0,0,Sawyer,TA,TA,No,TA,Unf,TA,None
